review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
coba alpha arbutin barang aman kirim cepat kecewa,"{'classified_text': 'coba alpha arbutin barang aman [4] kirim cepat [4] kecewa [-3]', 'tweet_text': ' coba alpha arbutin barang aman kirim cepat kecewa', 'sentence_score': ['coba alpha arbutin barang aman [4] kirim cepat [4] kecewa [-3]'], 'max_positive': 4, 'max_negative': -3, 'kelas': 'positif'}",coba alpha arbutin barang aman [4] kirim cepat [4] kecewa [-3], coba alpha arbutin barang aman kirim cepat kecewa,['coba alpha arbutin barang aman [4] kirim cepat [4] kecewa [-3]'],4,-3,positif
repurchase kali nya lactid acid avoskin product exfo ganti deh lanjur cinta bagus banget kirim cepat adminnya responsif,"{'classified_text': 'repurchase kali nya lactid acid avoskin product exfo ganti deh lanjur cinta [5] bagus [6] banget kirim cepat [4] adminnya responsif', 'tweet_text': ' repurchase kali nya lactid acid avoskin product exfo ganti deh lanjur cinta bagus banget kirim cepat adminnya responsif', 'sentence_score': ['repurchase kali nya lactid acid avoskin product exfo ganti deh lanjur cinta [5] bagus [6] banget kirim cepat [4] adminnya responsif'], 'max_positive': 6, 'max_negative': -1, 'kelas': 'positif'}",repurchase kali nya lactid acid avoskin product exfo ganti deh lanjur cinta [5] bagus [6] banget kirim cepat [4] adminnya responsif, repurchase kali nya lactid acid avoskin product exfo ganti deh lanjur cinta bagus banget kirim cepat adminnya responsif,['repurchase kali nya lactid acid avoskin product exfo ganti deh lanjur cinta [5] bagus [6] banget kirim cepat [4] adminnya responsif'],6,-1,positif
beli bagus skalian nyetok beli sukses ovoskin,"{'classified_text': 'beli bagus [4] skalian nyetok beli sukses [4] ovoskin', 'tweet_text': ' beli bagus skalian nyetok beli sukses ovoskin', 'sentence_score': ['beli bagus [4] skalian nyetok beli sukses [4] ovoskin'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",beli bagus [4] skalian nyetok beli sukses [4] ovoskin, beli bagus skalian nyetok beli sukses ovoskin,['beli bagus [4] skalian nyetok beli sukses [4] ovoskin'],4,-1,positif
coba moga cocok kirim rada respon customer service cepat nice,"{'classified_text': 'coba moga cocok [3] kirim rada respon customer service cepat [4] nice', 'tweet_text': ' coba moga cocok kirim rada respon customer service cepat nice', 'sentence_score': ['coba moga cocok [3] kirim rada respon customer service cepat [4] nice'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3] kirim rada respon customer service cepat [4] nice, coba moga cocok kirim rada respon customer service cepat nice,['coba moga cocok [3] kirim rada respon customer service cepat [4] nice'],4,-1,positif
bagus,"{'classified_text': 'bagus [4]', 'tweet_text': ' bagus', 'sentence_score': ['bagus [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",bagus [4], bagus,['bagus [4]'],4,-1,positif
gemas packagingnya emas rapi aman cocok pakai produk avoskin nutrisi bibir melembabkan kurang kerut pasti cerah bibir cus order ya,"{'classified_text': 'gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya', 'tweet_text': ' gemas packagingnya emas rapi aman cocok pakai produk avoskin nutrisi bibir melembabkan kurang kerut pasti cerah bibir cus order ya', 'sentence_score': ['gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya'], 'max_positive': 5, 'max_negative': -2, 'kelas': 'positif'}",gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya, gemas packagingnya emas rapi aman cocok pakai produk avoskin nutrisi bibir melembabkan kurang kerut pasti cerah bibir cus order ya,['gemas packagingnya emas [4] rapi [5] aman [5] cocok [4] pakai produk avoskin nutrisi bibir melembabkan kurang [-2] kerut pasti cerah [5] bibir cus order ya'],5,-2,positif
wiiii terima kasih banget avoskin checkout pas potong fast banget cuman hari bismillah moga cocok,"{'classified_text': 'wi [2] terima kasih [4] banget avoskin checkout pas potong [-1] fast banget cuman hari bismillah moga cocok [3]', 'tweet_text': ' wi terima kasih banget avoskin checkout pas potong fast banget cuman hari bismillah moga cocok', 'sentence_score': ['wi [2] terima kasih [4] banget avoskin checkout pas potong [-1] fast banget cuman hari bismillah moga cocok [3]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",wi [2] terima kasih [4] banget avoskin checkout pas potong [-1] fast banget cuman hari bismillah moga cocok [3], wi terima kasih banget avoskin checkout pas potong fast banget cuman hari bismillah moga cocok,['wi [2] terima kasih [4] banget avoskin checkout pas potong [-1] fast banget cuman hari bismillah moga cocok [3]'],4,-1,positif
produk bagus kalo digabungin serum bau enak,"{'classified_text': 'produk bagus [4] kalo digabungin serum bau [-4] enak [4]', 'tweet_text': ' produk bagus kalo digabungin serum bau enak', 'sentence_score': ['produk bagus [4] kalo digabungin serum bau [-4] enak [4]'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",produk bagus [4] kalo digabungin serum bau [-4] enak [4], produk bagus kalo digabungin serum bau enak,['produk bagus [4] kalo digabungin serum bau [-4] enak [4]'],4,-4,netral
kulit overnight fluffy,"{'classified_text': 'kulit overnight fluffy', 'tweet_text': ' kulit overnight fluffy', 'sentence_score': ['kulit overnight fluffy'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",kulit overnight fluffy, kulit overnight fluffy,['kulit overnight fluffy'],1,-1,netral
toner andal sih,"{'classified_text': 'toner andal sih', 'tweet_text': ' toner andal sih', 'sentence_score': ['toner andal sih'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",toner andal sih, toner andal sih,['toner andal sih'],1,-1,netral
produk oke layan proses barang checkout pegang kurir,"{'classified_text': 'produk oke [3] layan proses barang checkout pegang kurir', 'tweet_text': ' produk oke layan proses barang checkout pegang kurir', 'sentence_score': ['produk oke [3] layan proses barang checkout pegang kurir'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",produk oke [3] layan proses barang checkout pegang kurir, produk oke layan proses barang checkout pegang kurir,['produk oke [3] layan proses barang checkout pegang kurir'],3,-1,positif
cocok banget sunscreen terima kasih,"{'classified_text': 'cocok [4] banget sunscreen terima kasih [4]', 'tweet_text': ' cocok banget sunscreen terima kasih', 'sentence_score': ['cocok [4] banget sunscreen terima kasih [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",cocok [4] banget sunscreen terima kasih [4], cocok banget sunscreen terima kasih,['cocok [4] banget sunscreen terima kasih [4]'],4,-1,positif
diskon ongkir kirim lambat mending ongkir normal barang cepat butuh barang,"{'classified_text': 'diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang', 'tweet_text': ' diskon ongkir kirim lambat mending ongkir normal barang cepat butuh barang', 'sentence_score': ['diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang, diskon ongkir kirim lambat mending ongkir normal barang cepat butuh barang,['diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang'],4,-4,netral
proses pesan cepat,"{'classified_text': 'proses pesan cepat [4]', 'tweet_text': ' proses pesan cepat', 'sentence_score': ['proses pesan cepat [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",proses pesan cepat [4], proses pesan cepat,['proses pesan cepat [4]'],4,-1,positif
test,"{'classified_text': 'test', 'tweet_text': ' test', 'sentence_score': ['test'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",test, test,['test'],1,-1,netral
lihat review textured skin coba moga ampuh ya,"{'classified_text': 'lihat review textured skin coba moga ampuh ya', 'tweet_text': ' lihat review textured skin coba moga ampuh ya', 'sentence_score': ['lihat review textured skin coba moga ampuh ya'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",lihat review textured skin coba moga ampuh ya, lihat review textured skin coba moga ampuh ya,['lihat review textured skin coba moga ampuh ya'],1,-1,netral
sesuai sip coba sih,"{'classified_text': 'sesuai [3] sip coba sih', 'tweet_text': ' sesuai sip coba sih', 'sentence_score': ['sesuai [3] sip coba sih'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",sesuai [3] sip coba sih, sesuai sip coba sih,['sesuai [3] sip coba sih'],3,-1,positif
kirim cepat emas pokok bagus deh moga habis repurchase,"{'classified_text': 'kirim cepat [4] emas [5] pokok bagus [4] deh moga habis repurchase', 'tweet_text': ' kirim cepat emas pokok bagus deh moga habis repurchase', 'sentence_score': ['kirim cepat [4] emas [5] pokok bagus [4] deh moga habis repurchase'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kirim cepat [4] emas [5] pokok bagus [4] deh moga habis repurchase, kirim cepat emas pokok bagus deh moga habis repurchase,['kirim cepat [4] emas [5] pokok bagus [4] deh moga habis repurchase'],5,-1,positif
moga cocok,"{'classified_text': 'moga cocok [3]', 'tweet_text': ' moga cocok', 'sentence_score': ['moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",moga cocok [3], moga cocok,['moga cocok [3]'],3,-1,positif
sip,"{'classified_text': 'sip', 'tweet_text': ' sip', 'sentence_score': ['sip'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",sip, sip,['sip'],1,-1,netral
tunggu minggu barang tau nya zonk tuker cancel barang kirim nya barang tukar konfirmasi,"{'classified_text': 'tunggu minggu barang tau nya zonk tuker cancel barang kirim nya barang tukar konfirmasi', 'tweet_text': ' tunggu minggu barang tau nya zonk tuker cancel barang kirim nya barang tukar konfirmasi', 'sentence_score': ['tunggu minggu barang tau nya zonk tuker cancel barang kirim nya barang tukar konfirmasi'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tunggu minggu barang tau nya zonk tuker cancel barang kirim nya barang tukar konfirmasi, tunggu minggu barang tau nya zonk tuker cancel barang kirim nya barang tukar konfirmasi,['tunggu minggu barang tau nya zonk tuker cancel barang kirim nya barang tukar konfirmasi'],1,-1,netral
toner pecah tau jual kirim kecewa avoskin tangan cepat rugi barang rugi waktu tunggu proses komplain,"{'classified_text': 'toner pecah [-2] tau jual kirim kecewa [-3] avoskin tangan cepat [4] rugi [-4] barang rugi [-4] waktu tunggu proses komplain', 'tweet_text': ' toner pecah tau jual kirim kecewa avoskin tangan cepat rugi barang rugi waktu tunggu proses komplain', 'sentence_score': ['toner pecah [-2] tau jual kirim kecewa [-3] avoskin tangan cepat [4] rugi [-4] barang rugi [-4] waktu tunggu proses komplain'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",toner pecah [-2] tau jual kirim kecewa [-3] avoskin tangan cepat [4] rugi [-4] barang rugi [-4] waktu tunggu proses komplain, toner pecah tau jual kirim kecewa avoskin tangan cepat rugi barang rugi waktu tunggu proses komplain,['toner pecah [-2] tau jual kirim kecewa [-3] avoskin tangan cepat [4] rugi [-4] barang rugi [-4] waktu tunggu proses komplain'],4,-4,netral
gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang,"{'classified_text': 'gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang', 'tweet_text': ' gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang', 'sentence_score': ['gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang, gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder angkat tangan solutif duit hilang barang,['gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi sih lelet blunder [-3] angkat tangan solutif duit hilang [-3] barang'],1,-3,negatif
tonernya tekstur cair serum tekstur kental mudah mudah cocok kalo coba mending beli travel kit,"{'classified_text': 'tonernya tekstur cair serum tekstur kental mudah [3] mudah [4] cocok [4] kalo coba mending beli travel kit', 'tweet_text': ' tonernya tekstur cair serum tekstur kental mudah mudah cocok kalo coba mending beli travel kit', 'sentence_score': ['tonernya tekstur cair serum tekstur kental mudah [3] mudah [4] cocok [4] kalo coba mending beli travel kit'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",tonernya tekstur cair serum tekstur kental mudah [3] mudah [4] cocok [4] kalo coba mending beli travel kit, tonernya tekstur cair serum tekstur kental mudah mudah cocok kalo coba mending beli travel kit,['tonernya tekstur cair serum tekstur kental mudah [3] mudah [4] cocok [4] kalo coba mending beli travel kit'],4,-1,positif
avoskin ragu,"{'classified_text': 'avoskin ragu', 'tweet_text': ' avoskin ragu', 'sentence_score': ['avoskin ragu'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",avoskin ragu, avoskin ragu,['avoskin ragu'],1,-1,netral
kirim packingannya rapi banget,"{'classified_text': 'kirim packingannya rapi [5] banget', 'tweet_text': ' kirim packingannya rapi banget', 'sentence_score': ['kirim packingannya rapi [5] banget'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kirim packingannya rapi [5] banget, kirim packingannya rapi banget,['kirim packingannya rapi [5] banget'],5,-1,positif
baca deskripsi exp nya tau harga diskon banget kirim cepat thankyou banget avoskin,"{'classified_text': 'baca deskripsi exp nya tau harga diskon banget kirim cepat [4] thankyou banget avoskin', 'tweet_text': ' baca deskripsi exp nya tau harga diskon banget kirim cepat thankyou banget avoskin', 'sentence_score': ['baca deskripsi exp nya tau harga diskon banget kirim cepat [4] thankyou banget avoskin'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",baca deskripsi exp nya tau harga diskon banget kirim cepat [4] thankyou banget avoskin, baca deskripsi exp nya tau harga diskon banget kirim cepat thankyou banget avoskin,['baca deskripsi exp nya tau harga diskon banget kirim cepat [4] thankyou banget avoskin'],4,-1,positif
bagus banget muka kering cocok kulit sensitif minyak,"{'classified_text': 'bagus [5] banget muka kering cocok [3] kulit sensitif [-2] minyak', 'tweet_text': ' bagus banget muka kering cocok kulit sensitif minyak', 'sentence_score': ['bagus [5] banget muka kering cocok [3] kulit sensitif [-2] minyak'], 'max_positive': 5, 'max_negative': -2, 'kelas': 'positif'}",bagus [5] banget muka kering cocok [3] kulit sensitif [-2] minyak, bagus banget muka kering cocok kulit sensitif minyak,['bagus [5] banget muka kering cocok [3] kulit sensitif [-2] minyak'],5,-2,positif
melembabkan banget tekstur kental cepat banget nyerepnya,"{'classified_text': 'melembabkan banget tekstur kental cepat [5] banget nyerepnya', 'tweet_text': ' melembabkan banget tekstur kental cepat banget nyerepnya', 'sentence_score': ['melembabkan banget tekstur kental cepat [5] banget nyerepnya'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",melembabkan banget tekstur kental cepat [5] banget nyerepnya, melembabkan banget tekstur kental cepat banget nyerepnya,['melembabkan banget tekstur kental cepat [5] banget nyerepnya'],5,-1,positif
beli cocok kulit bikin iritasi,"{'classified_text': 'beli cocok [3] kulit bikin iritasi', 'tweet_text': ' beli cocok kulit bikin iritasi', 'sentence_score': ['beli cocok [3] kulit bikin iritasi'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",beli cocok [3] kulit bikin iritasi, beli cocok kulit bikin iritasi,['beli cocok [3] kulit bikin iritasi'],3,-1,positif
